Gene ID	Symbol	TaxID
55167	MSL2	9606
69821	Mterf4	10090
17765	Mtf2	10090
4524	MTHFR	9606
9110	MTMR4	9606
56717	Mtor	10090
2475	MTOR	9606
56718	Mtor	10116
14489	Mtpn	10090
79215	Mtpn	10116
68350	Mul1	10090
79594	MUL1	9606
105689	Mycbp2	10090
290447	Mycbp2	10116
23077	MYCBP2	9606
17874	Myd88	10090
4615	MYD88	9606
17920	Myo6	10090
4646	MYO6	9606
315840	Myo6	10116
29104	HEMK2	9606
80155	NAA15	9606
79829	NAA40	9606
72117	Naa50	10090
80218	NAA50	9606
79903	NAA60	9606
81525	Nfkbib	10116
67111	Naaa	10090
27163	NAAA	9606
342538	NACA2	9606
297333	Smyd1	10116
53605	Nap1l1	10090
4673	NAP1L1	9606
17954	Nap1l2	10090
4674	NAP1L2	9606
4675	NAP1L3	9606
4676	NAP1L4	9606
58243	Nap1l5	10090
266812	NAP1L5	9606
645996	NAP1L6P	9606
50927	Nasp	10090
4678	NASP	9606
27354	Nbn	10090
4683	NBN	9606
54308	Slk	10116
9918	NCAPD2	9606
23310	NCAPD3	9606
76044	Ncapg2	10090
54892	NCAPG2	9606
17973	Nck1	10090
4690	NCK1	9606
17975	Ncl	10090
4691	NCL	9606
17984	Ndn	10090
4692	NDN	9606
67184	Ndufa13	10090
51079	NDUFA13	9606
23327	NEDD4L	9606
25490	Nedd8	10116
4738	NEDD8	9606
18002	Nedd8	10090
59126	Nek6	10090
10783	NEK6	9606
24116	Nelfa	10090
7469	NELFA	9606
58202	Nelfb	10090
25920	NELFB	9606
57314	Nelfcd	10090
51497	NELFCD	9606
7936	NELFE	9606
18020	Nfatc2ip	10090
84901	NFATC2IP	9606
18035	Nfkbia	10090
25493	Nfkbia	10116
4792	NFKBIA	9606
18036	Nfkbib	10090
243910	Nfkbid	10090
84807	NFKBID	9606
4798	NFRKB	9606
65102	Nif3l1	10090
362809	Ptges3	10116
294787	Nipbl	10116
79576	NKAP	9606
77286	Nkrf	10090
18099	Nlk	10090
51701	NLK	9606
497961	Nlk	10116
91662	NLRP12	9606
378425	Nlrp12	10090
216799	Nlrp3	10090
287362	Nlrp3	10116
114548	NLRP3	9606
64685	Nmi	10090
9111	NMI	9606
257632	Nod2	10090
64127	NOD2	9606
70769	Nolc1	10090
68077	Nop53	10090
29997	NOP53	9606
51602	NOP58	9606
18132	Notch4	10090
18131	Notch3	10090
4854	NOTCH3	9606
406162	Notch4	10116
18150	Npm3	10090
10360	NPM3	9606
29982	NRBF2	9606
55051	NRDE2	9606
114906	Pkia	10116
304157	Nrip1	10116
60345	Nrip2	10090
83714	NRIP2	9606
234135	Nsd3	10090
54904	NSD3	9606
197370	NSMCE1	9606
286053	NSMCE2	9606
56160	NSMCE3	9606
81771	Rps6ka1	10116
66617	Ntmt1	10090
28989	NTMT1	9606
4916	NTRK3	9606
77976	Nuak1	10090
9891	NUAK1	9606
11164	NUDT5	9606
57122	NUP107	9606
269003	Sap130	10090
129401	NUP35	9606
18226	Nup62	10090
23636	NUP62	9606
79902	NUP85	9606
8638	OASL	9606
154968	Oga	10116
18294	Ogg1	10090
4968	OGG1	9606
108155	Ogt	10090
26295	Ogt	10116
8473	OGT	9606
70645	Oip5	10090
11339	OIP5	9606
301965	Tert	10116
313216	Rnf20	10116
4999	ORC2	9606
18708	Pik3r1	10090
18709	Pik3r2	10090
381404	Pabpc1l	10090
80336	PABPC1L	9606
18600	Padi2	10090
18602	Padi4	10090
11240	PADI2	9606
29512	Padi4	10116
23569	PADI4	9606
54624	Paf1	10090
54623	PAF1	9606
67278	Pagr1a	10090
79447	PAGR1	9606
29431	Pak1	10116
5058	PAK1	9606
18479	Pak1	10090
56924	PAK6	9606
11545	Parp1	10090
25591	Parp1	10116
142	PARP1	9606
11546	Parp2	10090
10038	PARP2	9606
114774	Pawr	10090
55982	Paxip1	10090
22976	PAXIP1	9606
72562	Pcbd2	10090
84105	PCBD2	9606
5094	PCBP2	9606
59093	Pcbp3	10090
51585	PCF11	9606
69837	Pcgf1	10090
84759	PCGF1	9606
22658	Pcgf2	10090
69587	Pcgf3	10090
10336	PCGF3	9606
76073	Pcgf5	10090
84333	PCGF5	9606
71041	Pcgf6	10090
234069	Pcid2	10090
55795	PCID2	9606
228866	Pcif1	10090
63935	PCIF1	9606
18538	Pcna	10090
25737	Pcna	10116
5111	PCNA	9606
22984	PDCD11	9606
18569	Pdcd4	10090
27250	PDCD4	9606
64031	Pdcd4	10116
5170	PDPK1	9606
57162	PELI1	9606
67245	Peli1	10090
305549	Peli1	10116
75273	Pelp1	10090
27043	PELP1	9606
287422	Per1	10116
18626	Per1	10090
18628	Per3	10090
78962	Per3	10116
8863	PER3	9606
19302	Pex2	10090
5216	PFN1	9606
18643	Pfn1	10090
501174	Pid1	10116
11331	PHB2	9606
13619	Phc1	10090
1911	PHC1	9606
54383	Phc2	10090
1912	PHC2	9606
80012	PHC3	9606
148479	PHF13	9606
75725	Phf14	10090
9678	PHF14	9606
74016	Phf19	10090
228829	Phf20	10090
192285	Phf21a	10090
112885	PHF21B	9606
70998	Phf6	10090
84295	PHF6	9606
317425	Phf8	10116
315843	Phip	10116
55023	PHIP	9606
233489	Picalm	10090
8301	PICALM	9606
98496	Pid1	10090
55022	PID1	9606
57913	Pidd1	10090
55367	PIDD1	9606
55011	PIH1D1	9606
170911	Pik3ca	10116
5290	PIK3CA	9606
18706	Pik3ca	10090
5295	PIK3R1	9606
29741	Pik3r2	10116
5296	PIK3R2	9606
5292	PIM1	9606
18712	Pim1	10090
24649	Pim1	10116
298696	Pin1	10116
23988	Pin1	10090
68943	Pink1	10090
298575	Pink1	10116
65018	PINK1	9606
9271	PIWIL1	9606
57746	Piwil2	10090
57749	Piwil1	10090
330890	Piwil4	10090
55124	PIWIL2	9606
143689	PIWIL4	9606
18763	Pkd1	10090
5310	PKD1	9606
18767	Pkia	10090
5569	PKIA	9606
18769	Pkig	10090
109333	Pkn2	10090
5586	PKN2	9606
295251	Pygo2	10116
24654	Plcb1	10116
23236	PLCB1	9606
18795	Plcb1	10090
18817	Plk1	10090
25515	Plk1	10116
5347	PLK1	9606
12795	Plk3	10090
58936	Plk3	10116
1263	PLK3	9606
5356	PLRG1	9606
65112	Pmepa1	10090
56937	PMEPA1	9606
315713	Pml	10116
10957	PNRC1	9606
52830	Pnrc2	10090
55629	PNRC2	9606
54107	POLE3	9606
5430	POLR2A	9606
81488	POLR2M	9606
10621	POLR3F	9606
10622	POLR3G	9606
84265	POLR3GL	9606
223828	Pphln1	10090
5481	PPID	9606
56031	Ppie	10090
10450	PPIE	9606
5494	PPM1A	9606
19042	Ppm1a	10090
24666	Ppm1a	10116
53892	Ppm1d	10090
8493	PPM1D	9606
116670	Ppp1r12a	10116
4659	PPP1R12A	9606
17931	Ppp1r12a	10090
23368	PPP1R13B	9606
21981	Ppp1r13b	10090
5515	PPP2CA	9606
19052	Ppp2ca	10090
5518	PPP2R1A	9606
5530	PPP3CA	9606
19056	Ppp3cb	10090
19055	Ppp3ca	10090
5532	PPP3CB	9606
5534	PPP3R1	9606
19058	Ppp3r1	10090
54633	Pqbp1	10090
23532	PRAME	9606
77632	Pramel13	10090
54683	Prdx5	10090
25824	PRDX5	9606
58842	Preb	10116
5562	PRKAA1	9606
108079	Prkaa2	10090
5563	PRKAA2	9606
78975	Prkaa2	10116
5578	PRKCA	9606
24680	Prkca	10116
18761	Prkcq	10090
5584	PRKCI	9606
18759	Prkci	10090
18762	Prkcz	10090
84006	Prkci	10116
25522	Prkcz	10116
85420	Prkcq	10116
5588	PRKCQ	9606
5590	PRKCZ	9606
5587	PRKD1	9606
18760	Prkd1	10090
101540	Prkd2	10090
85421	Prkd1	10116
25865	PRKD2	9606
19090	Prkdc	10090
5591	PRKDC	9606
19118	Prm1	10090
24685	Prm1	10116
5619	PRM1	9606
15469	Prmt1	10090
60421	Prmt1	10116
3276	PRMT1	9606
15468	Prmt2	10090
71974	Prmt3	10090
364382	Prmt5	10116
99890	Prmt6	10090
55170	PRMT6	9606
214572	Prmt7	10090
54496	PRMT7	9606
361402	Prmt7	10116
381813	Prmt8	10090
688502	Prmt8	10116
56341	PRMT8	9606
90826	PRMT9	9606
19122	Prnp	10090
24686	Prnp	10116
5621	PRNP	9606
24148	PRPF6	9606
140654	Rps3	10116
19164	Psen1	10090
5663	PSEN1	9606
101739	Psip1	10090
11168	PSIP1	9606
5687	PSMA6	9606
5701	PSMC2	9606
19182	Psmc3	10090
5702	PSMC3	9606
5704	PSMC4	9606
19184	Psmc5	10090
5705	PSMC5	9606
81827	Psmc5	10116
5706	PSMC6	9606
53380	Psmd10	10090
116722	Psmd10	10116
5716	PSMD10	9606
19192	Psme3	10090
10197	PSME3	9606
23198	PSME4	9606
5728	PTEN	9606
19231	Ptma	10090
29222	Ptma	10116
5757	PTMA	9606
53635	PTOV1	9606
19255	Ptpn2	10090
5771	PTPN2	9606
117063	Ptpn2	10116
19281	Ptprt	10090
5798	PTPRN	9606
11122	PTPRT	9606
9232	PTTG1	9606
30939	Pttg1	10090
108705	Pttg1ip	10090
754	PTTG1IP	9606
365548	Pttg1ip	10116
67959	Puf60	10090
22827	PUF60	9606
103136	Pwp1	10090
11137	PWP1	9606
70802	Pwwp2a	10090
84939	PWWP3A	9606
66824	Pycard	10090
282817	Pycard	10116
29108	PYCARD	9606
72135	Pygo1	10090
26108	PYGO1	9606
68911	Pygo2	10090
90780	PYGO2	9606
149628	PYHIN1	9606
5884	RAD17	9606
19357	Rad21	10090
314949	Rad21	10116
5885	RAD21	9606
19359	Rad23b	10090
5887	RAD23B	9606
10111	RAD50	9606
24703	Raf1	10116
5894	RAF1	9606
19373	Rag1	10090
19374	Rag2	10090
5897	RAG2	9606
19377	Rai1	10090
10743	RAI1	9606
303188	Rai1	10116
253959	RALGAPA1	9606
56784	Ralgapa1	10090
19384	Ran	10090
5901	RAN	9606
8498	RANBP3	9606
51655	RASD1	9606
19416	Rasd1	10090
64455	Rasd1	10116
19645	Rb1	10090
24708	Rb1	10116
9821	RB1CC1	9606
5928	RBBP4	9606
19646	Rbbp4	10090
245688	Rbbp7	10090
83712	Rbbp7	10116
213464	Rbbp5	10090
5929	RBBP5	9606
5931	RBBP7	9606
24105	Rbck1	10090
5933	RBL1	9606
19650	Rbl1	10090
19651	Rbl2	10090
81758	Rbl2	10116
5934	RBL2	9606
229700	Rbm15	10090
64783	RBM15	9606
29890	RBM15B	9606
9584	RBM39	9606
27316	RBMX	9606
19656	Rbmxl1	10090
19655	Rbmx	10090
302855	Rbmx	10116
494115	RBMXL1	9606
56438	Rbx1	10090
9978	RBX1	9606
1104	RCC1	9606
68098	Rchy1	10090
25898	RCHY1	9606
170472	Recql5	10090
9400	RECQL5	9606
58887	Repin1	10090
85004	RERG	9606
19687	Rfc1	10090
5981	RFC1	9606
117584	RFFL	9606
55159	RFWD3	9606
66214	Rgcc	10090
28984	RGCC	9606
10636	RGS14	9606
8601	RGS20	9606
83695	RHNO1	9606
387	RHOA	9606
11848	Rhoa	10090
117273	Rhoa	10116
51869	Rif1	10090
55183	RIF1	9606
19763	Ring1	10090
6015	RING1	9606
79697	RIOX1	9606
56532	Ripk3	10090
246240	Ripk3	10116
100764	Rita1	10090
84934	RITA1	9606
19820	Rlim	10090
24014	Rnasel	10090
6041	RNASEL	9606
50849	Rnf10	10090
288710	Rnf10	10116
9921	RNF10	9606
93836	Rnf111	10090
54778	RNF111	9606
67664	Rnf125	10090
54941	RNF125	9606
67150	Rnf141	10090
50862	RNF141	9606
70238	Rnf168	10090
165918	RNF168	9606
149603	RNF187	9606
19821	Rnf2	10090
6045	RNF2	9606
64320	RNF25	9606
80751	Rnf34	10090
80196	RNF34	9606
19822	Rnf4	10090
29274	Rnf4	10116
6047	RNF4	9606
233900	Rnf40	10090
266712	Rnf40	10116
9810	RNF40	9606
74132	Rnf6	10090
304271	Rnf6	10116
6049	RNF6	9606
58230	Rnf8	10090
9025	RNF8	9606
6117	RPA1	9606
231571	Rpap2	10090
79871	RPAP2	9606
67025	Rpl11	10090
65019	Rpl23	10090
9349	RPL23	9606
55197	RPRD1A	9606
70470	Rprd1b	10090
58490	RPRD1B	9606
75137	Rprd2	10090
20044	Rps14	10090
6208	RPS14	9606
311245	Traf6	10116
688785	Trim8	10116
6233	RPS27A	9606
27050	Rps3	10090
6188	RPS3	9606
6195	RPS6KA1	9606
20111	Rps6ka1	10090
110651	Rps6ka3	10090
6197	RPS6KA3	9606
8986	RPS6KA4	9606
73086	Rps6ka5	10090
56613	Rps6ka4	10090
9252	RPS6KA5	9606
74370	Rptor	10090
57521	RPTOR	9606
6241	RRM2	9606
23378	RRP8	9606
229675	Rsbn1	10090
233532	Rsf1	10090
51773	RSF1	9606
23168	RTF1	9606
51637	RTRAF	9606
25950	RWDD3	9606
20193	S100a1	10090
295214	S100a1	10116
6271	S100A1	9606
20202	S100a9	10090
94195	S100a9	10116
20201	S100a8	10090
116547	S100a8	10116
6279	S100A8	9606
6280	S100A9	9606
224903	Safb	10090
224902	Safb2	10090
90378	SAMD1	9606
233033	Samd4b	10090
55095	SAMD4B	9606
307527	Sap130	10116
79595	SAP130	9606
29115	SAP30BP	9606
84324	SARNP	9606
9733	SART3	9606
64010	Sav1	10090
60485	SAV1	9606
55206	SBNO1	9606
216161	Sbno2	10090
22904	SBNO2	9606
224432	Scaf4	10090
22828	SCAF8	9606
690538	Scai	10116
51282	SCAND1	9606
29871	Scmh1	10090
10389	SCML2	9606
9403	SELENOF	9606
223870	Senp1	10090
300193	Senp1	10116
29843	SENP1	9606
75826	Senp2	10090
59343	SENP2	9606
114521	Tdg	10116
29946	SERTAD3	9606
6418	SET	9606
56086	Set	10090
240427	Setbp1	10090
233904	Setd1a	10090
9739	SETD1A	9606
208043	Setd1b	10090
23067	SETD1B	9606
235626	Setd2	10090
316013	Setd2	10116
29072	SETD2	9606
79918	SETD6	9606
73251	Setd7	10090
80854	SETD7	9606
84505	Setdb1	10090
239122	Setdb2	10090
6419	SETMAR	9606
646817	SETSIP	9606
269254	Setx	10090
23064	SETX	9606
22668	Sf1	10090
117855	Sf1	10116
81898	Sf3b1	10090
23451	SF3B1	9606
20379	Sfrp4	10090
89803	Sfrp4	10116
6424	SFRP4	9606
6433	SFSWAP	9606
112869	SGF29	9606
20393	Sgk1	10090
29517	Sgk1	10116
6446	SGK1	9606
257218	SHPRH	9606
20439	Siah2	10090
150094	SIK1	9606
17691	Sik1	10090
59329	Sik1	10116
363067	Sin3a	10116
64383	Sirt2	10090
361532	Sirt2	10116
22933	SIRT2	9606
64384	Sirt3	10090
293615	Sirt3	10116
23410	SIRT3	9606
75387	Sirt4	10090
23409	SIRT4	9606
68346	Sirt5	10090
306840	Sirt5	10116
23408	SIRT5	9606
299638	Sirt6	10116
209011	Sirt7	10090
51547	SIRT7	9606
30954	Siva1	10090
10572	SIVA1	9606
78473	Skap1	10090
8631	SKAP1	9606
313757	Ski	10116
21402	Skp1	10090
6500	SKP1	9606
83884	SLC25A2	9606
1811	SLC26A3	9606
13487	Slc26a3	10090
366964	Tcf20	10116
55719	SLF2	9606
91607	SLFN11	9606
25019	Xrcc6	10116
79811	SLTM	9606
67155	Smarca2	10090
13990	Smarcad1	10090
56916	SMARCAD1	9606
50485	SMARCAL1	9606
363002	Smarcd1	10116
23137	SMC5	9606
79677	SMC6	9606
74355	Smchd1	10090
23347	SMCHD1	9606
25276	Sycp1	10116
690516	Smurf1	10116
57154	SMURF1	9606
66313	Smurf2	10090
75788	Smurf1	10090
303614	Smurf2	10116
64750	SMURF2	9606
226830	Smyd2	10090
289372	Smyd2	10116
56950	SMYD2	9606
69726	Smyd3	10090
10322	SMYD5	9606
20617	Snca	10090
29219	Snca	10116
6622	SNCA	9606
56463	Snd1	10090
79753	SNIP1	9606
72183	Snx6	10090
362738	Snx6	10116
58533	SNX6	9606
20410	Sorbs3	10090
10174	SORBS3	9606
74499	Sost	10090
80722	Sost	10116
50964	SOST	9606
26206	SPAG8	9606
56632	Sphk2	10090
56848	SPHK2	9606
10927	SPIN1	9606
20729	Spin1	10090
90853	SPOCD1	9606
20747	Spop	10090
144108	SPTY2D1	9606
113894	Sqstm1	10116
8878	SQSTM1	9606
149563	SRARP	9606
6714	SRC	9606
100043597	Srcap	10090
153443	SRFBP1	9606
109552	Sri	10090
6717	SRI	9606
6732	SRPK1	9606
20817	Srpk2	10090
6733	SRPK2	9606
14105	Srsf10	10090
10772	SRSF10	9606
20382	Srsf2	10090
494445	Srsf2	10116
66970	Ssbp2	10090
23635	SSBP2	9606
68991	Ssu72	10090
29101	SSU72	9606
6757	SSX2	9606
6759	SSX4	9606
10274	STAG1	9606
72512	Sting1	10090
498840	Sting1	10116
20869	Stk11	10090
314621	Stk11	10116
6794	STK11	9606
6788	STK3	9606
269209	Stk36	10090
11329	STK38	9606
106504	Stk38	10090
58231	Stk4	10090
6789	STK4	9606
216021	Stox1	10090
75467	Stpg4	10090
20901	Strap	10090
11171	STRAP	9606
6801	STRN	9606
114520	Strn3	10116
29966	STRN3	9606
94186	Strn3	10090
268980	Strn	10090
56424	Stub1	10090
287155	Stub1	10116
10273	STUB1	9606
64426	SUDS3	9606
24069	Sufu	10090
7341	SUMO1	9606
22218	Sumo1	10090
6613	SUMO2	9606
20610	Sumo3	10090
170930	Sumo2	10090
11198	SUPT16H	9606
56790	Supt20	10090
20922	Supt4a	10090
6827	SUPT4H1	9606
20924	Supt5	10090
6829	SUPT5H	9606
6830	SUPT6H	9606
20937	Suv39h1	10090
302553	Suv39h1	10116
6839	SUV39H1	9606
64707	Suv39h2	10090
79723	SUV39H2	9606
52615	Suz12	10090
23512	SUZ12	9606
20957	Sycp1	10090
6847	SYCP1	9606
50511	SYCP3	9606
25155	Syk	10116
6850	SYK	9606
20963	Syk	10090
66513	Tab1	10090
315139	Tab1	10116
10454	TAB1	9606
257397	TAB3	9606
10579	TACC2	9606
70439	Taf15	10090
21339	Taf1a	10090
9015	TAF1A	9606
9014	TAF1B	9606
79101	TAF1D	9606
6894	TARBP1	9606
23435	TARDBP	9606
55617	TASP1	9606
6917	TCEA1	9606
21399	Tcea1	10090
237052	Tceal1	10090
9338	TCEAL1	9606
56165	TDRD1	9606
71981	Tdrd12	10090
214575	Tdrd5	10090
122402	TDRD9	9606
10178	TENM1	9606
23964	Tenm2	10090
23963	Tenm1	10090
57451	TENM2	9606
64523	Tep1	10116
57321	Terf2ip	10090
54386	TERF2IP	9606
21752	Tert	10090
7015	TERT	9606
54997	TESC	9606
214133	Tet2	10090
15278	Tfb2m	10090
289307	Tfb2m	10116
64216	TFB2M	9606
69714	Tfpt	10090
29844	TFPT	9606
21803	Tgfb1	10090
7040	TGFB1	9606
59086	Tgfb1	10116
7046	TGFBR1	9606
21813	Tgfbr2	10090
81810	Tgfbr2	10116
7048	TGFBR2	9606
21814	Tgfbr3	10090
7049	TGFBR3	9606
9392	TGFBRAP1	9606
7052	TGM2	9606
21817	Tgm2	10090
116940	Tgs1	10090
96764	TGS1	9606
107829	Thoc5	10090
8563	THOC5	9606
21835	Thrsp	10090
7069	THRSP	9606
7073	TIAL1	9606
21853	Timeless	10090
8914	TIMELESS	9606
117149	Tirap	10090
114609	TIRAP	9606
362533	Tle1	10116
9874	TLK1	9606
228012	Tlk1	10090
11011	TLK2	9606
117514	Txnip	10116
494338	Trim25	10116
57783	Tnip1	10090
10318	TNIP1	9606
231130	Tnip2	10090
79155	TNIP2	9606
8658	TNKS	9606
21951	Tnks	10090
21953	Tnni2	10090
7136	TNNI2	9606
21958	Tnp1	10090
24839	Tnp1	10116
7141	TNP1	9606
21959	Tnp2	10090
24840	Tnp2	10116
7142	TNP2	9606
4796	TONSL	9606
7150	TOP1	9606
21969	Top1	10090
116447	TOP1MT	9606
235559	Topbp1	10090
11073	TOPBP1	9606
106021	Topors	10090
27223	Trp53bp1	10090
7159	TP53BP2	9606
94241	TP53INP1	9606
112858	TP53RK	9606
108989	Tpr	10090
7175	TPR	9606
22070	Tpt1	10090
116646	Tpt1	10116
71609	Tradd	10090
8717	TRADD	9606
22034	Traf6	10090
7189	TRAF6	9606
224619	Traf7	10090
22906	TRAK1	9606
67095	Trak1	10090
66008	TRAK2	9606
6399	TRAPPC2	9606
10597	TRAPPC2B	9606
51499	TRIAP1	9606
211770	Trib1	10090
10221	TRIB1	9606
217410	Trib2	10090
28951	TRIB2	9606
81559	TRIM11	9606
94091	Trim11	10090
303214	Trim16	10116
10626	TRIM16	9606
94092	Trim16	10090
667823	Trim5	10090
20128	Trim30a	10090
94093	Trim33	10090
72169	Trim29	10090
23650	TRIM29	9606
51592	TRIM33	9606
94088	Trim6	10090
117854	TRIM6	9606
55128	TRIM68	9606
109181	Trip11	10090
14897	Trip12	10090
9320	TRIP12	9606
69716	Trip13	10090
22051	Trip6	10090
7205	TRIP6	9606
51504	TRMT112	9606
21807	Tsc22d1	10090
7258	TSPY1	9606
239364	Tspyl5	10090
64591	TSPY2	9606
7259	TSPYL1	9606
52808	Tspyl2	10090
64061	TSPYL2	9606
85453	TSPYL5	9606
73668	Ttc21b	10090
79809	TTC21B	9606
76260	Ttc8	10090
123016	TTC8	9606
22130	Ttf1	10090
74044	Ttf2	10090
8458	TTF2	9606
23170	TTLL12	9606
7289	TULP3	9606
353170	Txlng	10090
55787	TXLNG	9606
22166	Txn1	10090
7295	TXN	9606
56338	Txnip	10090
10628	TXNIP	9606
22200	Uba3	10090
9039	UBA3	9606
7311	UBA52	9606
7314	UBB	9606
7316	UBC	9606
7319	UBE2A	9606
22210	Ube2b	10090
81816	Ube2b	10116
7320	UBE2B	9606
7321	UBE2D1	9606
7322	UBE2D2	9606
7323	UBE2D3	9606
22196	Ube2i	10090
7329	UBE2I	9606
7334	UBE2N	9606
93765	Ube2n	10090
63893	UBE2O	9606
7335	UBE2V1	9606
29855	UBN1	9606
254048	UBN2	9606
224826	Ubr2	10090
23304	UBR2	9606
70790	Ubr5	10090
51366	UBR5	9606
26043	UBXN7	9606
56207	Uchl5	10090
51377	UCHL5	9606
67490	Ufl1	10090
23376	UFL1	9606
316129	Uhrf1	10116
29128	UHRF1	9606
18140	Uhrf1	10090
115426	UHRF2	9606
51720	UIMC1	9606
22224	Usp10	10090
9100	USP10	9606
408217	Usp11	10116
8237	USP11	9606
14479	Usp15	10090
171329	Usp15	10116
9958	USP15	9606
53376	Usp2	10090
115771	Usp2	10116
9099	USP2	9606
635253	Usp51	10090
22284	Usp9x	10090
235441	Usp3	10090
9960	USP3	9606
9736	USP34	9606
72344	Usp36	10090
57602	USP36	9606
55031	USP47	9606
25862	USP49	9606
158880	USP51	9606
252870	Usp7	10090
360471	Usp7	10116
7874	USP7	9606
8239	USP9X	9606
65961	Utp3	10090
57050	UTP3	9606
7404	UTY	9606
57654	UVSSA	9606
22339	Vegfa	10090
83785	Vegfa	10116
7422	VEGFA	9606
170828	Vgll1	10090
73569	Vgll3	10090
498038	Vgll3	10116
389136	VGLL3	9606
232334	Vgll4	10090
9686	VGLL4	9606
22346	Vhl	10090
84313	VPS25	9606
51028	VPS36	9606
6944	VPS72	9606
22367	Vrk1	10090
7443	VRK1	9606
51322	WAC	9606
73178	Wasl	10090
8976	WASL	9606
23160	WDR43	9606
11091	WDR5	9606
140858	Wdr5	10090
54554	WDR5B	9606
230796	Wdtc1	10090
23038	WDTC1	9606
22393	Wfs1	10090
7466	WFS1	9606
55062	WIPI1	9606
52639	Wipi1	10090
303181	Wnt3a	10116
216853	Wrap53	10090
55135	WRAP53	9606
297930	Wwp1	10116
11059	WWP1	9606
291999	Wwp2	10116
11060	WWP2	9606
295062	Wwtr1	10116
331	XIAP	9606
22590	Xpa	10090
103573	Xpo1	10090
7514	XPO1	9606
14375	Xrcc6	10090
2547	XRCC6	9606
24128	Xrn2	10090
22803	XRN2	9606
64050	Yeats4	10090
8089	YEATS4	9606
56252	YLPM1	9606
231386	Ythdc1	10090
170956	Ythdc1	10116
91746	YTHDC1	9606
54401	Ywhab	10090
7529	YWHAB	9606
22629	Ywhah	10090
7533	YWHAH	9606
22631	Ywhaz	10090
25578	Ywhaz	10116
7534	YWHAZ	9606
55249	YY1AP1	9606
170261	ZCCHC12	9606
57683	ZDBF2	9606
22768	Zfy2	10090
230709	Zmpste24	10090
10269	ZMPSTE24	9606
7750	ZMYM2	9606
76007	Zmym2	10090
9205	ZMYM5	9606
228880	Zmynd8	10090
218820	Zfp503	10090
68040	Zfp593	10090
18139	Zfp638	10090
27332	ZNF638	9606
70103	Znhit1	10090
10467	ZNHIT1	9606
9326	ZNHIT3	9606
9406	ZRANB2	9606
195018	Zzef1	10090
269275	Acvr1c	10090
4299	AFF1	9606
116986	AGAP2	9606
362530	Akna	10116
84600	Rag1	10116
341405	ANKRD33	9606
114705	Rgs14	10116
50518	a	10090
134145	ATPSCKMT	9606
110616	Atxn3	10090
573	BAG1	9606
29603	Bckdk	10116
12217	Bsn	10090
80748	BC004004	10090
12322	Camk2a	10090
362665	Camta1	10116
287462	Camta2	10116
293056	Cpeb1	10116
12539	Cdc37	10090
23834	Cdc6	10090
360621	Cdc6	10116
246060	Cdkn1c	10116
362686	Cebpz	10116
320394	Cenpt	10090
24650	Pkd1	10116
500972	Stt3a	10116
259270	Zfp335	10116
12877	Cpeb1	10090
319478	Cxxc4	10090
83824	Cxxc4	10116
15502	Dnaja1	10090
13627	Eef1a1	10090
100504608	Eef1akmt3	10090
25895	EEF1AKMT3	9606
196483	EEF2KMT	9606
54821	ERCC6L	9606
2177	FANCD2	9606
291964	Fhod1	10116
63943	FKBPL	9606
14255	Flt3	10090
623474	Rad54b	10090
500084	Trim24	10116
14933	Gk	10090
14816	Grm1	10090
14958	H1f0	10090
24437	H1f0	10116
56702	H1f5	10090
24438	H1f6	10116
68231	H2al2a	10090
15081	H3f3b	10090
3021	H3-3B	9606
8358	H3C2	9606
8352	H3C3	9606
8353	H3C6	9606
8366	H4C2	9606
8360	H4C4	9606
8361	H4C6	9606
50810	HDGFL3	9606
100859930	HEIH	9606
15354	Hmgb3	10090
294258	Nelfe	10116
98758	Hnrnpf	10090
15511	Hspa1b	10090
15525	Hspa4	10090
230673	Ipo13	10090
363520	Irak1	10116
108960	Irak2	10090
73914	Irak3	10090
685879	Jazf1	10116
433466	Jmjd7	10090
100137047	JMJD7	9606
83557	Lin28a	10090
500562	Lin28a	10116
380669	Lin28b	10090
689054	Lin28b	10116
14725	Lrp2	10090
71735	Lrwd1	10090
17002	Ltf	10090
301034	Ltf	10116
266740	MAGEA2B	9606
303200	Map2k3	10116
26409	Map3k7	10090
680172	Mbd2	10116
17193	Mbd4	10090
151194	METTL21A	9606
79091	METTL22	9606
17535	Mre11a	10090
15235	Mst1	10090
545725	Mterf1a	10090
24571	Muc1	10116
50804	MYEF2	9606
67768	N6amt1	10090
308690	Ndn	10116
18102	Nme1	10090
191575	Nme1	10116
103468	Nup107	10090
116555	Nup107	10116
72486	Obi1	10090
76055	Oga	10090
71648	Optn	10090
20020	Polr2a	10090
19181	Psmc2	10090
56351	Ptges3	10090
25788	RAD54B	9606
19366	Rad54l	10090
8438	RAD54L	9606
51791	Rgs14	10090
359726	Rnasel	10116
314384	Rps6ka5	10116
93684	Selenof	10090
361585	Ube3a	10116
20874	Slk	10090
20658	Son	10090
287643	Spop	10116
230908	Tardbp	10090
298648	Tardbp	10116
319530	Zfp750	10090
680427	Tbr1	10116
21749	Terf1	10090
21750	Terf2	10090
310859	Tet2	10116
77862	Thyn1	10090
360491	Traf7	10116
100131187	TSTD1	9606
64595	TTTY15	9606
22158	Tulp3	10090
303201	Usp22	10116
74996	Usp47	10090
308896	Usp47	10116
79609	VCPKMT	9606
229055	Zbtb10	10090
